2	За минувшие сутки на землях лесного фонда Дальневосточного федерального округа ликвидировано 39 лесных пожаров - Наши острова 	 Как сообщили ТИА «Острова» в пресс-службе департамента  лесного  хозяйства по ДФО, в Дальневосточном федеральном округе за минувшие сутки действовало 107 лесных  пожара  (49 в Хабаровском крае, 34 в Амурской области, 9 в Республике Саха (Якутия), 8 в Сахалинской области, 6 в Камчатском крае,  ...
0	Населенным пунктам Дальнего Востока угрожают лесные пожары - министр - Interfax Russia 	" ""В течение 10 минувших дней на Дальнем Востоке зарегистрирован 161  лесной пожар  общей площадью в 14 тыс. 186 га"", - говорится в сообщении. Наиболее неблагоприятная обстановка сложилась в лесном фонде Хабаровского края, где за 10 дней пройденная пожарами площадь увеличилась почти вдвое. "
0	На Дальнем Востоке резко растет количество лесных пожаров - ИТАР-ТАСС (пресс-релиз) 	 В понедельник на территории федерального округа было зарегистрировано 107 таежных  пожаров , 39 из них ликвидировали огнеборцы. Впервые с начала сезона площади пройденных огнем за сутки лесов превысили 2817 га, сообщили сегодня ИТАР-ТАСС в Департаменте  лесного  хозяйства по ДФО.
1	В Якутии около 800 га леса охвачены природными пожарами - ИТАР-ТАСС 	 К тушению природных пожаров привлечены 281 человек, 49 единиц техники, в том числе 6 авиаединиц. Угрозы населенным пунктам и объектам экономики нет. С начала пожароопасного сезона в Якутии зарегистрирован 71  лесной пожар  на площади более двух тысяч гектаров. Более трети этой территории было  ...
1	Более 40 крупных лесных пожаров зарегистрировано в Сибири - РИА Новости 	 НОВОСИБИРСК, 5 июн - РИА Новости. Лесоохранные службы в Сибири за прошедшие сутки ликвидировали 65 лесных  пожаров  на площади 1311 тысячи гектаров, на утро вторника продолжают действовать 46 очагов на общей площади 2656 тысячи гектаров, сообщает окружной департамент  лесного  хозяйства.
2	В Забайкалье ликвидирован лесной пожар площадью 390 гектаров - ИА REGNUM 	 Оба  пожара  удалось ликвидировать. Сейчас на территории края лесных  пожаров  нет, сообщили корреспонденту ИА REGNUM сегодня, 5 июня, в пресс-службе Главного управления МЧС РФ по Забайкалью. Первый  пожар  в Балейском районе удалось потушить, когда огонь прошёл 390 гектаров  леса .
1	Более 40 лесных пожаров зарегистрировано в Сибири - РИА Новости 	 НОВОСИБИРСК, 5 июн - РИА Новости. Лесоохранные службы в Сибири за прошедшие сутки ликвидировали 65 лесных  пожаров  на площади 1311 тысячи гектаров, на утро вторника продолжают действовать 46 очагов на общей площади 2656 тысячи гектаров, сообщает окружной департамент  лесного  хозяйства.
0	В Туве введен режим чрезвычайной ситуации из-за лесных пожаров, горит более двух тысяч гектар - Газета.Ru 	 Департамент  лесного  хозяйства по СФО сообщает, что в 4 районах республики в связи со сложной лесопожарной ситуацией введен режим ЧС. «На тушении  пожаров  работает 118 человек, 19 единиц пожарной техники, 3 воздушных борта», – говорится в сообщении. По данным ведомства, на утро вторника в  ...
0	В Туве введен режим ЧС из-за лесных пожаров - Рослесхоз - Interfax Russia 	" Департамент  лесного  хозяйства по СФО сообщает, что в 4 районах республики в связи со сложной лесопожарной ситуацией введен режим ЧС. ""На тушении  пожаров  работает 118 человек, 19 единиц пожарной техники, 3 воздушных борта"", - говорится в сообщении. По данным ведомства, на утро вторника в  ... "
0	На Дальнем Востоке резко возросло количество лесных пожаров - Российская Газета 	" За прошедшие сутки на Дальнем Востоке резко возросло количество лесных  пожаров . В понедельник на территории ДФО зарегистрировано 107 очагов возгораний, 39 из них ликвидированы, сообщили корреспонденту ""РГ"" в пресс-службе департамента  лесного  хозяйства по ДФО. По данным ведомства, большое число  ... "
3	В Воронежской области провели совместные учения по тушения лесного пожара - Коммуна 	 Сотрудники Воронежского лесопожарного центра и Новоусманского лесничества Управления лесного хозяйства приняли участие в совместных с формированиями МЧС учениях по тушению  лесного пожара  и проведении аварийно-спасательных работ в районе Алексеевских дач городского округа г.
2	Число лесных пожаров снизилось в 2,5 раза - Карелинформ 	  Пожар  начался от костра, оставленного рыбаками. В настоящее время это самый крупный  пожар  с начала пожароопасного сезона. На его локализацию было отправлено 12 человек. Кроме этого в этот же день были обнаружены и потушены  лесные  пожары в Лоухском и Муезерском районах.
0	Ханты-мансийские лесные пожары помогут тушить парашютисты - Вести.Ru 	" В Ханты-Мансийском автономном округе горит более тысячи гектаров  леса . За прошедшие сутки площадь  пожаров  увеличилась в 5 раз. В Югре действует режим чрезвычайной ситуации. Причиной лесных  пожаров  стали так называемые ""сухие"" грозы. На помощь местным спасателям минувшим днем прибыло  ... "
0	Количество лесных пожаров в РФ за сутки возросло до 135 - Рослесхоз - РИА Новости 	 МОСКВА, 5 июн - РИА Новости. Количество лесных  пожаров  в России за сутки выросло до 135 с 120, наиболее сложная обстановка складывается в Уральском, Сибирском и Дальневосточном федеральных округах, говорится в сообщении Рослесхоза. По данным ведомства, по состоянию на 5 июня на землях  лесного   ...
0	Лесные пожары угрожают природному заказнику на Сахалине - Interfax Russia 	" ИНТЕРФАКС - ДАЛЬНИЙ ВОСТОК - Два лесных  пожара  с понедельника бушуют на территории Смирныховского лесничества в бассейне реки Пурш-Пурш в центральной части Сахалина, сообщает региональная общественная организация (РОО) ""Экологическая вахта Сахалина"". Экологи опасаются, что пожары в любой момент  ... "
2	Крупные лесные пожары в Мурманской области локализованы - Interfax Russia 	  Пожар  на площади 20 га в Тайбольском лесничестве огнеборцам удалось потушить в ночь на вторник. В тушении  пожаров  на территории Никельского и Мурмашинского лесничества задействованы силы авиалесоохраны, борьба с огнем идет и с земли и с воздуха. Угрозы распространения действующих  пожаров  на  ...
1	Рослесхоз: В России действуют 135 лесных пожаров. - РБК - RBC.Ru 	 В России, по данным на 5 июня 2012г., действуют 135 лесных  пожаров , в том числе 130  пожаров  на землях  лесного  фонда и 5  пожаров  на землях особо охраняемых природных территорий (Ямало-Ненецкий АО, Хабаровский край, Амурская область). Как говорится в сообщении Федерального агентства  лесного   ...
1	За 10 дней на Дальнем Востоке произошел 161 лесной пожар на площади свыше 14 тыс. га - ИА REGNUM 	 За последние 10 дней на территории Дальневосточного федерального округа зарегистрирован 161  лесной пожар  общей площадью в 14 тысяч 186 га. Как 5 июня сообщили корреспонденту ИА REGNUM в пресс-службе дальневосточного полпреда, такие данные были озвучены на совещании в полпредстве, в ходе которого  ...
2	В Югре количество действующих лесных пожаров за сутки сократилось в три раза - Комсомольская правда 	 Один  пожар  локализован. Еще четыре - ликвидировано. На тушении работают 96 сотрудников  лесной  охраны. По сравнению с утром 4 июня 2012 года количество действующих лесных  пожаров  в округе снизилось почти в три раза. На сегодняшний день ситуация с лесными пожарами в регионе стабилизируется.
3	Службы Архангельской области и Республики Коми отработали взаимодействие при тушении лесных пожаров - Портал лесной отрасли WOOD.RU 	 В начале июня впервые в истории двух регионов состоялись совместные учения с боевым развёртыванием сил, направленных на тушение  лесного пожара , возникшего на границе Архангельской области и Республики Коми. Идея проведения столь масштабных учений получила своё развитие на Архангельском  ...
1	"В ЯНАО горит природный заповедник ""Верхне-Тазовский"". - РБК - RBC.Ru "	" 05.06.2012, Салехард 13:51:01 В Ямало-Ненецком автономном округе (ЯНАО) на территории природного заповедника ""Верхне-Тазовский"" зафиксирован  лесной пожар  на общей площади 92 га, сообщает департамент лесного хозяйства по Уральскому федеральному округу. ""В минувшие сутки на особо охраняемой  ... "
0	Пожар бушует в ямальском заповеднике - РИА Новости 	" ""В минувшие сутки на этой особо охраняемой природной территории..., по данным системы космического мониторинга ИСДМ-Рослесхоз, был обнаружен  лесной пожар  на общей площади 92 гектара, из них лесная - 84 гектара"", - говорится в сообщении. По состоянию на 12.00 мск 5 июня, природное возгорание  ... "
0	На территории ямальского заповедника зафиксирован лесной пожар - ИА REGNUM 	" На особо охраняемой природной территории федерального значения ФГБУ ""Государственный природный заповедник ""Верхне-Тазовский"" (юго-восточная часть Ямало-Ненецкого автономного округа) по данным системы космического мониторинга ИСДМ-Рослесхоз обнаружен  лесной пожар  на общей площади 92 гектара,  ... "
2	Пожар в Верхне-Тазовском заповеднике удалось локализовать - Регион89.рф - региональный информационный портал 	 Сегодня около 14:00 по местному времени спасателям «Ямалспаса» удалось локализовать  лесной пожар , вторые сутки бушующий на территории Верхне-Тазовского заповедника, расположенного в Красноселькупском районе Ямало-Ненецкого автономного округа. Об этом регион89.рф сообщили в департаменте лесного  ...
1	В Сибирском федеральном округе зарегистрировано 46 лесных пожаров - Портал лесной отрасли WOOD.RU 	 По состоянию на 05.06.2012 г. на землях  лесного  фонда Сибирского федерального округа ликвидировано 65 лесных  пожаров  на площади 1311 га. В день обнаружения ликвидировано 39  пожаров  на площади 188 га, локализовано 13  пожаров  на площади 930 га. За прошедшие сутки огнем пройдено 1110 га,  ...
1	На землях лесного фонда Республики Тыва действует 6 лесных пожаров - Портал лесной отрасли WOOD.RU 	 По состоянию на 04.06.2012 г. по оперативной информации на землях лесного фонда Республики Тыва действовало 6 лесных пожаров на площади 1725 га, в том числе лесная площадь составила 1045 га. Локализован 1  лесной пожар  в Дзун-Хемчинском районе на общей площади 135 га, в том числе на лесной - 75  ...
1	Три лесных пожара произошли в Хакасии в минувшие выходные - Портал лесной отрасли WOOD.RU 	 Два  пожара  случилось на территории Боградского лесничества. Огонь пошел в лес от железнодорожного полотна. Специалисты  лесного  хозяйства также не дали разгуляться стихии. В целом по республике почти за два месяца пожароопасного периода произошло 86 лесных  пожаров  на площади 1233 гектара.
3	Гроза стала причиной лесного пожара в Алтайском крае и Республике Алтай - Портал лесной отрасли WOOD.RU 	 В ходе авиапатрулирования  лесного  фонда 3 июня в Чарышском районе Алтайского края был зафиксирован выброс дыма. Горела сухая трава в Кумирском участковом лесничестве Чарышского лесничества. Огонь подходил к лесному массиву. Как выяснилось, это был один из языков  пожара , возникшего на землях  ...
4	Две пожарные части взяли под защиту шолоховский заповедник в Ростовской области - РИА Новости 	 РОСТОВ-НА-ДОНУ, 5 июн - РИА Новости, Юлия Насулина. Спасатели открыли на севере Ростовской области две  пожарные  части, которые, в частности, будут обеспечивать пожарную охрану Шолоховского заповедника, сообщил РИА Новости во вторник представитель ГУМЧС России по области. Самый крупный  лесной   ...
4	Две пожарные части взяли под защиту Шолоховский заповедник - РИА Новости 	 РОСТОВ-НА-ДОНУ, 5 июн - РИА Новости, Юлия Насулина. Спасатели открыли на севере Ростовской области две  пожарные  части, которые, в частности, будут обеспечивать пожарную охрану Шолоховского заповедника, сообщил РИА Новости во вторник представитель ГУМЧС России по области. Самый крупный  лесной   ...
1	Крупный лесной пожар продолжает бушевать в горах центральной части Сахалина - Interfax Russia 	" Еще два пожара продолжают действовать в Смирныховском районе. Как сообщил агентству ""Интерфакс - Дальний Восток"" заместитель директора по летной службе Сахалинской базы авиационной и наземной охраны лесов Николай Копейкин в среду, самый крупный  лесной пожар  действует на площади 41 га в районе  ... "
2	В ЗАБАЙКАЛЬСКОМ КРАЕ ЛИКВИДИРОВАН ЕДИНСТВЕННЫЙ ЛЕСНОЙ ПОЖАР - Новый взгляд на Забайкалье 	 За прошедшие сутки в Забайкальском крае зарегистрирован один  лесной пожар  - лес горел Агинском районе. На конец дня пожар был ликвидирован Как сообщили корреспонденту ИА «ЗабИнфо»в пресс-службе ГУ МЧС России по Забайкальском краю, на борьбу с огнем было задействовано 28 человек и четыре единицы  ...
2	В Якутии локализован крупный лесной пожар на площади 789 гектаров - ИТАР-ТАСС 	 Крупный  лесной пожар  на площади 789 га локализован в Хангаласском районе Якутии. Сегодня огонь продолжает полыхать внутри этого очага, но уже не разрастается по таежному массиву района, сообщил департамент по лесным отношениям Республики Саха /Якутия/. Вместе с тем, во вторник авиация обнаружила  ...
0	Почти 4 тыс га леса горит в Сибири - РИА Новости 	" НОВОСИБИРСК, 6 июн - РИА Новости. Площадь лесных  пожаров  в Сибири за прошедшие сутки увеличилась с 2656 тысячи до 3896 тысячи гектаров, наиболее сложная обстановка складывается в Туве, сообщает в среду окружной департамент  лесного  хозяйства. ""В Сибирском федеральном округе действует 48 лесных  ... "
0	Площадь пожара в Верхне-Тазовском заповеднике в ЯНАО выросла на 6 га - Interfax Russia 	" Interfax-Russia.ru - Площадь  лесного пожара  на территории Верхне-Тазовского природного заповедника в Ямало-Ненецком автономном округе за сутки увеличилась с 92 до 98 га, сообщает пресс-служба департамента лесного хозяйства по УрФО. ""В настоящее время природное возгорание локализовано,  ... "
0	Площадь лесного пожара в заповеднике на Ямале увеличилась на 6 га - ИА REGNUM 	" За сутки площадь  лесного пожара  на особо охраняемой природной территории федерального значения ФГБУ ""Государственный природный заповедник ""Верхне-Тазовский"" (юго-восточная часть Ямало-Ненецкого автономного округа) увеличилась на 6 гектаров - с 92 до 98 га. Об этом корреспонденту ИА REGNUM  ... "
2	"В Якутии удалось локализовать крупный лесной пожар - ТРК ""Петербург-Пятый канал"" "	 В Якутии удалось локализовать крупный  лесной пожар  – общей площадью почти 800 гектаров. С огнём боролись две сотни человек, несколько десятков единиц специальной техники – в том числе вертолёты и самолёты МЧС. Спасатели говорят – на Дальнем Востоке вообще обстановка крайне тревожная,  ...
1	Лесной пожар: земля-воздух - Областная массовая газета Кузбасс 	 Возгорание  лесного  массива произошло вблизи п. Мрассу. Точное место  пожара  специалисты определили с помощью авиации. На место сразу десантировались парашютисты- пожарные  «Агентства по защите населения и территории Кемеровской области». Им на помощь пришла мобильная группа пожаротушения  ...
3	Лесничие и пожарные Серпуховского района провели совместные учения - Интернет-портал Правительства Московской обл. 	 В деревне Борисово Серпуховского района лесничие и пожарные провели совместные учения по предотвращению и ликвидации лесных пожаров. По сценарию учений, деревне угрожал  лесной пожар . В лесной массив близ жилых домов были стянуты силы ОГПН, лесничества, заповедника и спасателей.
3	В Туве погибли 9 десантников-парашютистов, тушивших лесной пожар - NEWSru.com 	 Девять парашютистов- десантников погибли при тушении  лесного пожара  в Туве. Об этом сообщает ИТАР-ТАСС со ссылкой на пресс-службу Федерального агентства лесного хозяйства. Группа парашютистов-десантников Тувинской авиабазы из 13 человек тушила верховой пожар в районе Барун-Хемчикского  ...
0	Девять парашютистов-десантников погибли при тушении верхового лесного пожара в Туве - ИТАР-ТАСС 	" Девять парашютистов- десантников погибли при тушении  лесного пожара  в Туве, сообщили ИТАР-ТАСС в пресс-службе Федерального агентства лесного хозяйства. ""В районе Барун-Хемчикского лесничества возник крупный  лесной пожар  на площади 500 га, который внезапно перешел в верховой. "
0	При тушении лесного пожара в Туве погибли 9 парашютистов-десантников - Росбалт.RU 	 Группа парашютистов-десантников Тувинской авиабазы из 13 человек тушила верховой  пожар  в районе Барун-Хемчикского лесничества. Четыре человека спаслись, остальные погибли. Отметим, накануне в четырех районах республики в связи со сложной лесопожарной ситуацией был введен режим ЧС.
3	При тушении лесного пожара в Туве погибли 9 парашютистов-десантников - Росбалт.RU 	" Группа парашютистов-десантников Тувинской авиабазы из 13 человек тушила верховой  пожар  в районе Барун-Хемчикского лесничества. ""По оперативной информации, четыре человека вышли с места  пожара , 9 человек погибли"", — сообщают интернет-СМИ со ссылкой на пресс-службу Федерального агентства  лесного   ... "
0	В Туве девять десантников погибли во время тушения лесного пожара - Газета.Ru 	 Девять десантников погибли при тушении  лесного пожара  в Туве, сообщили ИТАР-ТАСС в пресс-службе Федерального агентства лесного хозяйства. «В районе Барун-Хемчикского лесничества возник крупный  лесной пожар  на площади 500 га, который внезапно перешел в верховой. В его ликвидации участвовала  ...
0	Во время пожара в Туве погибли девять десантников-пожарных - Комсомольская правда 	 В среду во время тушения  лесного пожара  в Республике Тува погибли девять десантников-пожарных. Об этом сообщила пресс-служба Рослесхоза. Крупный  лесной пожар  площадью 500 гектаров возник в районе Барун-Хемчикского лесничества в Байтагинском районе. В ликвидации пожара участвовала группа  ...
0	При тушении пожара в Туве погибли девять парашютистов-пожарных - Интерфакс 	" RU - Девять десантников-пожарных парашютно-десантной пожарной службы тувинской авиабазы погибли при тушении  лесного пожара  в Байтагинском районе Тувы, сообщили ""Интерфаксу"" в пресс-службе Рослесхоза. По информации пресс-службы, в районе Барун-Хемчинского лесничества возник крупный  лесной пожар   ... "
3	В Тува при тушении лесного пожара погибли девять парашютистов-десантников. - РБК - RBC.Ru 	 06.06.2012, Москва 18:44:10 Сегодня на  пожаре  в Республике Тыва пострадала группа десантников-пожарных парашютно-десантной пожарной службы Тувинской авиабазы. Как сообщает пресс-служба Федерального агентства  лесного  хозяйства (Рослесхоз), в районе Барун-Хемчикского лесничества в Байтагинском  ...
0	В Туве при тушении лесного пожара погибли девять десантников - Фонтанка.Ру 	" Девять десантников-пожарных погибли при тушении  лесного пожара  в Республике Тува. Об этом сообщила пресс-служба Рослесхоза. Крупный  лесной пожар  на площади 500 гектаров возник в районе Барун-Хемчикского лесничества в Байтагинском районе. ""В его ликвидации участвовала группа  ... "
0	В Тыве на тушении крупного лесного пожара погибли девять парашютистов-десантников - Портал лесной отрасли WOOD.RU 	 По данным Федерального агентства лесного хозяйства, 6 июня 2012 года на пожаре в Республике Тыва пострадала группа десантников-пожарных парашютно-десантной пожарной службы Тувинской авиабазы. В районе Барун-Хемчикского лесничества, в Байтагинском районе возник крупный  лесной пожар  на площади 500  ...
0	Во время ликвидации лесного пожара погибли парашютисты-десантники - Today.kz 	 «В районе Барун-Хемчикского лесничества возник крупный  лесной пожар  на площади 500 га, который внезапно перешел в верховой. В его ликвидации участвовала группа парашютистов-десантников Тувинской авиабазы в количестве 13 человек, по оперативной информации 4 человека вышли с места пожара,  ...
3	В ТУВЕ ПРИ ТУШЕНИИ ЛЕСНОГО ПОЖАРА ПОГИБЛИ ДЕВЯТЬ ДЕСАНТНИКОВ-ПАРАШЮТИСТОВ - Новый взгляд на Забайкалье 	 Девять парашютистов-десантников погибли при тушении  лесного пожара  в Барун-Хемчикском лесничестве республики Туве. Лишь четырём десантникам удалось выйти с места пожарa О гибели пожарных сообщает ИТАР-ТАСС со ссылкой на пресс-службу Федерального агентства лесного хозяйства.
0	При тушении лесного пожара в Тыве погибли девять парашютистов-десантников - Комсомольская правда 	 Известно, что в Тыве на территории Барун-Хемчикского лесничества, вблизи поселка Кара-Холь, возник крупный  лесной пожар  на площади 500 гектаров. Это удаленная и труднодоступная местность, на тушение огня отправили 13 парашютистов-десантников Тывинской авиабазы. Тем временем, пожар перешел в  ...
0	В Туве девять десантников погибли во время лесного пожара - Газета Труд 	 В Байтагинском районе Тувы во время  лесного пожара  погибли девять десантников парашютно-десантной службы республиканской авиабазы. «В районе Барун-Емчинского лесничества возник крупный  лесной пожар  на площади 500 гектаров, который внезапно перешел в верховой. В его ликвидации участвовала группа  ...
3	При тушении лесного пожара в Туве погибли 9 десантников - Lenta.ru 	" Во время тушения  лесного пожара  в Республике Тува погибли девять десантников парашютно-десантной пожарной службы. Об этом 6 июня сообщает ""Интерфакс"" со ссылкой на пресс-службу Россельхоза. Как рассказали в ведомстве, площадь пожара в Байтагинском районе Тувы составила 500 гектаров. "
3	При тушении пожара погибли девять парашютистов - Московский комсомолец 	 Жуткая трагедия произошла в среду, 6 июня, в Республике Тува. Здесь при тушении  лесного пожара  погибли сразу 9 сотрудников парашютно-десантной пожарной службы Тувинской авиабазы. Информацию об этом распространила пресс-служба Рослесхоза. «В районе Барун-Хемчинского лесничества возник крупный  ...
3	МЧС направляет в Туву два самолета-амфибии Бе-200 для тушения пожара - РИА Новости 	" МОСКВА, 6 июн - РИА Новости. МЧС России направляет в Туву два самолета-амфибии Бе-200 для тушения крупного  лесного пожара . ""По обращению правительства Тувы МЧС России принято решение направить в республику два самолета Бе-200 для оказания помощи в тушении природного пожара"",  ... "
0	В Тыве погибли 9 десантников при тушении лесного пожара - НИА Томск 	 В Республике Тыва при тушении крупного  лесного пожара  погибли 9 парашютистов-десантников пожарной службы Тувинской авиабазы. Как сообщает Федеральное агентство лесного хозяйства, в Барун-Хемчикском лесничестве, в Байтагинском районе, возник крупный  лесной пожар  на площади 500га, который внезапно  ...
0	В Туве при тушении пожара в тайге погибли девять десантников - Российская Газета 	 По сообщению пресс-службы Рослесхоза, в Республике Тува, в районе Барун-Хемчикского лесничества (Байтагинский район) возник крупный  лесной пожар  на площади более 500 гектаров, который внезапно перешел в верховой. В его ликвидации участвовала группа парашютистов-десантников Тувинской авиабазы в  ...
0	МЧС: пожар в Туве будут тушить два самолета-амфибии - bbcrussian.com 	 Ранее пресс-служба Рослесхоза сообщила, что девять десантников погибли при тушении  лесного пожара  в Республике Тува в среду. По данным ведомства,  лесной пожар  на площади 500 гектаров возник в районе Барун-Хемчикского лесничества в Байтагинском районе. В ликвидации пожара участвовали 13  ...
2	В Таштагольском районе потушили лесной пожар возле таежного поселка Мрассу - Новости Кузбасса 	 Информация о возгорании поступило в Единую дежурно-диспетчерскую службу 30 мая около 14.25: в посёлке Мрассу со стороны  лесного  массива притока реки Ак-Мрассу виднелся дым. Для оценки ситуации в район возгорания отправились специалисты Шорского национального парка и Таштагольского лесничества.
3	Средняя площадь лесного пожара в РФ в 2012 г выросла с 70,5 до 82,5 га - РИА Новости 	 МОСКВА, 7 сен - РИА Новости. Средняя площадь одного  пожара  в РФ в 2012 году выросла с 70,5 до 82,5 гектара, однако более половины  пожаров  были потушены в первые сутки, сообщил журналистам глава Рослесхоза Виктор Масляков. По данным главы ведомства, с начала года в  ... 
3	Восстановление леса после пожара на горе Мохнатка начнется весной 2013г - GAZETA.KZ 	 Об этом сообщает ИА «Новости-Казахстан» со ссылкой на пресс-службу министерства сельского хозяйства Казахстана.  Лесной пожар , возникший 22 августа 2012 года на территории Иле-Алатауского Государственного национального природного парка, был ликвидирован 24 августа. 
3	За тушение пожара на «Мохнатке» сотрудники Медеуского филиала Иле-Алатауского нацпарка получили грамоты - www.meta.kz 	 В первые минуты именно вы начали тушить этот  пожар », - сказал председатель комитета  лесного  и охотничьего хозяйства МСХ РК Ерлан Нысанбаев, награждая сотрудников в пятницу. Также были награждены 2 представителя комитета противопожарной службы ДЧС Алматы,  ... 
1	Рослесхоз: На землях лесного фонда действует 5 лесных пожаров на площади 41 га - Портал лесной отрасли WOOD.RU 	 Рослесхоз сообщает о том, что по состоянию на утро 7 сентября в России на землях  лесного  фонда действует 5 лесных  пожаров  на площади 41 га. По состоянию на 07.09.2012 г. на землях  лесного  фонда Российской Федерации ликвидировано 14 лесных  пожаров . В день обнаружения  ... 
3	ПОЖАР ПРОТИВ ПОЖАРА - Красноярский рабочий 	 А можно ли предотвратить  лесной пожар , поджигая лес? Что это - реальность или вымысел? Лето в этом году выдалось по всем понятиям жаркое. По данным Росгидромета, в 2012 году в Красноярском крае превышен 100-летний максимум температур. Более двух месяцев в Енисейском  ... 
3	Экспериментальный Бе-200ЧС привлекли к тушению лесного пожара под Геленджиком - Интерфакс 	 RU - Экспериментальный самолет-амфибия Бе-200ЧС подняли в воздух для тушения  лесного пожара  в предгорьях Геленджикской бухты, сообщили "Интерфаксу-АВН" в управлении полетами ТАНТК имени Бериева. "Для тушения пожара задействован экспериментальный гидросамолет  ... 
3	Экспериментальный Бе-200ЧС привлекли к тушению пожара под Геленджиком - Взгляд 	 Экспериментальный самолет-амфибия Бе-200ЧС,который принимал участие в показательных полетах на «Гидроавиасалоне-2012», подняли в воздух для тушения  лесного пожара  в предгорьях Геленджикской бухты, сообщили в субботу в управлении полетами ТАНТК имени Бериева. 
